,Id,Gender,Customer_type,Age,Type_of_travel,Class,Flight_distance,Inflight_wifi_service,Departure/arrival_time_convenient,Ease_of_online_booking,Gate_location,Food_and_drink,Online_boarding,Seat_comfort,Inflight_entertainment,On-board_service,Leg_room_service,Baggage_handling,Checkin_service,Inflight_service,Cleanliness,Departure_delay_in_minutes,Arrival_delay_in_minutes,Satisfaction,Is_delayed,Age_group
12639,14108,Male,Loyal customer,19,Personal travel,Eco,371,2,2,2,3,5,2,4,5,2,1,3,4,3,5,1.0,7.0,Neutral or dissatisfied,0,Young
12640,98977,Female,Loyal customer,58,Personal travel,Eco,569,2,3,2,3,1,4,4,2,2,2,2,4,2,1,0.0,0.0,Neutral or dissatisfied,0,Middle Age
12641,116401,Male,Loyal customer,10,Personal travel,Eco,371,1,1,1,4,2,1,2,2,4,1,4,2,4,2,0.0,9.0,Neutral or dissatisfied,0,Young
12642,73353,Male,Loyal customer,41,Business travel,Eco,1012,3,5,5,5,3,3,3,3,3,5,3,2,4,3,1.0,1.0,Neutral or dissatisfied,0,Middle Age
12643,71599,Female,Loyal customer,14,Business travel,Business,1012,3,2,2,2,3,3,3,3,3,3,3,1,4,3,0.0,0.0,Neutral or dissatisfied,0,Young
12644,112156,Female,Loyal customer,51,Business travel,Business,1611,5,3,3,3,2,3,4,5,5,4,5,4,5,4,30.0,32.5,Neutral or dissatisfied,1,Middle Age
12645,20960,Male,Loyal customer,53,Business travel,Business,721,5,5,5,5,2,5,4,5,5,5,5,2,5,3,0.0,4.0,Satisfied,0,Middle Age
12646,70879,Female,Loyal customer,58,Personal travel,Eco plus,761,2,4,2,2,4,4,5,3,3,2,4,4,3,4,0.0,0.0,Neutral or dissatisfied,0,Middle Age
12647,25121,Male,Loyal customer,40,Personal travel,Eco,946,2,4,2,2,1,2,1,1,4,4,2,2,4,1,0.0,0.0,Neutral or dissatisfied,0,Adult
12648,101093,Female,Loyal customer,55,Business travel,Business,2263,3,3,3,3,5,4,5,5,5,5,5,4,5,4,21.0,15.0,Satisfied,1,Middle Age
12649,74839,Male,Loyal customer,59,Business travel,Business,297,3,4,4,4,2,3,4,3,3,3,3,2,3,2,5.0,0.0,Neutral or dissatisfied,0,Middle Age
12650,85781,Female,Loyal customer,51,Business travel,Business,2300,4,4,4,4,3,4,5,2,2,2,2,4,2,5,1.0,0.0,Satisfied,0,Middle Age
12651,39435,Female,Loyal customer,30,Business travel,Eco,129,4,1,1,1,4,5,4,4,1,3,2,4,2,4,0.0,0.0,Satisfied,0,Adult
12652,26602,Female,Disloyal customer,24,Business travel,Eco,406,3,5,3,4,1,3,2,1,3,2,2,1,5,1,0.0,0.0,Neutral or dissatisfied,0,Young
12653,51115,Male,Loyal customer,48,Personal travel,Eco,109,0,5,0,2,4,0,4,4,4,3,5,3,4,4,0.0,0.0,Satisfied,0,Middle Age
12654,129479,Male,Loyal customer,49,Business travel,Business,2611,1,1,1,1,3,3,4,4,4,4,4,4,4,3,0.0,0.0,Satisfied,0,Middle Age
12655,124730,Female,Loyal customer,27,Personal travel,Eco,399,1,1,1,3,5,1,5,5,3,5,4,1,4,5,0.0,0.0,Neutral or dissatisfied,0,Adult
12656,23369,Male,Loyal customer,32,Business travel,Eco,1014,2,2,2,2,2,2,2,2,3,4,3,4,4,2,24.0,8.0,Neutral or dissatisfied,1,Adult
12657,36163,Female,Loyal customer,44,Business travel,Eco,1674,3,4,4,4,2,5,2,3,3,3,3,3,3,4,30.0,32.5,Satisfied,1,Middle Age
12658,64252,Female,Loyal customer,66,Personal travel,Eco,1660,4,4,4,1,3,4,4,5,5,4,5,5,5,3,15.0,0.0,Neutral or dissatisfied,0,Senior
12659,65626,Female,Loyal customer,23,Personal travel,Eco,237,1,5,1,5,4,1,4,4,5,4,5,3,4,4,0.0,0.0,Neutral or dissatisfied,0,Young
12660,23709,Female,Loyal customer,30,Personal travel,Eco,251,0,4,0,3,2,0,2,2,4,2,5,5,5,2,0.0,0.0,Satisfied,0,Adult
12661,65520,Female,Loyal customer,52,Business travel,Business,1616,3,3,3,3,4,5,4,4,4,4,4,3,4,5,0.0,0.0,Satisfied,0,Middle Age
12662,116104,Male,Loyal customer,15,Personal travel,Eco,342,3,2,3,4,2,3,1,2,4,2,3,4,4,2,9.0,8.0,Neutral or dissatisfied,0,Young
12663,72650,Male,Loyal customer,62,Personal travel,Eco,1119,2,4,2,1,3,2,4,3,4,3,5,4,5,3,0.0,0.0,Neutral or dissatisfied,0,Senior
12664,87305,Female,Loyal customer,52,Personal travel,Eco,577,3,4,3,3,5,5,4,3,3,3,3,5,3,5,0.0,0.0,Neutral or dissatisfied,0,Middle Age
12665,42452,Female,Disloyal customer,20,Business travel,Eco,866,1,1,1,5,3,1,3,3,1,3,5,2,5,3,13.0,0.0,Neutral or dissatisfied,0,Young
12666,105620,Male,Disloyal customer,23,Business travel,Eco,883,2,2,2,3,2,2,3,2,5,3,4,5,4,2,28.0,15.0,Neutral or dissatisfied,1,Young
12667,41831,Female,Disloyal customer,40,Business travel,Business,196,3,3,3,3,5,3,5,5,1,3,5,1,1,5,0.0,0.0,Neutral or dissatisfied,0,Adult
12668,58003,Male,Loyal customer,43,Business travel,Business,1779,1,1,4,1,2,4,5,5,5,4,5,4,5,3,0.0,0.0,Satisfied,0,Middle Age
12669,68326,Male,Loyal customer,32,Business travel,Eco,2165,2,1,1,1,2,2,2,2,1,2,1,4,2,2,0.0,0.0,Neutral or dissatisfied,0,Adult
12670,77007,Female,Loyal customer,59,Business travel,Business,368,4,4,4,4,3,5,5,4,4,4,4,5,4,3,0.0,0.0,Satisfied,0,Middle Age
12671,68346,Male,Disloyal customer,46,Business travel,Business,1598,3,3,3,2,1,3,1,1,4,4,3,5,4,1,0.0,4.0,Neutral or dissatisfied,0,Middle Age
12672,113204,Female,Loyal customer,62,Business travel,Business,3251,4,4,4,4,5,4,4,4,4,4,4,5,4,3,30.0,32.5,Satisfied,1,Senior
12673,2008,Male,Loyal customer,40,Personal travel,Eco plus,351,1,3,1,3,3,1,4,3,1,1,2,4,2,3,0.0,0.0,Neutral or dissatisfied,0,Adult
12674,5022,Male,Loyal customer,54,Business travel,Business,1966,2,2,2,2,3,5,4,4,4,4,5,5,4,5,0.0,0.0,Satisfied,0,Middle Age
12675,11390,Female,Disloyal customer,37,Business travel,Business,295,2,2,2,3,2,2,2,2,4,3,5,3,4,2,2.0,5.0,Neutral or dissatisfied,0,Adult
12676,25313,Female,Disloyal customer,25,Business travel,Eco,432,1,3,1,3,2,1,2,2,3,3,4,1,3,2,9.0,10.0,Neutral or dissatisfied,0,Young
12677,10093,Male,Loyal customer,42,Business travel,Business,363,2,4,4,4,5,3,3,2,2,2,2,3,2,1,0.0,0.0,Neutral or dissatisfied,0,Middle Age
12678,74113,Male,Disloyal customer,7,Business travel,Eco,592,1,2,0,3,0,1,1,2,2,4,4,1,1,1,30.0,32.5,Neutral or dissatisfied,1,Young
12679,7397,Male,Loyal customer,46,Business travel,Business,2186,2,2,2,2,3,4,5,4,4,4,4,4,4,5,30.0,27.0,Satisfied,1,Middle Age
12680,52415,Male,Loyal customer,15,Personal travel,Eco,261,4,2,4,3,4,4,4,4,2,3,4,4,3,4,0.0,0.0,Neutral or dissatisfied,0,Young
12681,34482,Male,Loyal customer,16,Personal travel,Eco,266,2,0,2,4,3,2,3,3,4,3,4,5,5,3,0.0,0.0,Neutral or dissatisfied,0,Young
12682,99426,Male,Loyal customer,15,Personal travel,Eco,337,3,4,4,3,4,4,4,4,4,3,5,4,5,4,7.0,11.0,Neutral or dissatisfied,0,Young
12683,83116,Male,Loyal customer,14,Personal travel,Eco,1127,3,5,4,4,3,4,3,3,4,2,5,4,4,3,0.0,0.0,Neutral or dissatisfied,0,Young
12684,82671,Male,Disloyal customer,43,Business travel,Business,632,3,3,3,1,2,3,2,2,5,5,4,4,5,2,0.0,0.0,Neutral or dissatisfied,0,Middle Age
12685,13653,Female,Loyal customer,32,Business travel,Business,2451,2,2,2,2,2,2,2,2,3,4,3,4,4,2,2.0,0.0,Neutral or dissatisfied,0,Adult
12686,12062,Female,Loyal customer,16,Personal travel,Eco,351,4,4,4,4,5,4,5,5,1,2,4,2,3,5,0.0,0.0,Neutral or dissatisfied,0,Young
12687,31327,Male,Loyal customer,38,Personal travel,Eco,1123,5,5,4,3,2,4,2,2,4,3,5,5,4,2,30.0,29.0,Satisfied,1,Adult
12688,84451,Male,Loyal customer,44,Business travel,Business,290,2,2,4,2,3,5,5,5,5,5,5,5,5,5,0.0,0.0,Satisfied,0,Middle Age
12689,603,Female,Disloyal customer,24,Business travel,Eco,270,4,0,4,3,4,4,4,4,5,4,5,4,4,4,0.0,0.0,Neutral or dissatisfied,0,Young
12690,10330,Female,Loyal customer,54,Business travel,Business,3719,1,1,1,1,3,5,4,4,4,4,4,5,4,5,0.0,4.0,Satisfied,0,Middle Age
12691,33498,Female,Loyal customer,26,Personal travel,Eco plus,2496,2,5,2,4,5,2,5,5,2,1,5,3,3,5,0.0,0.0,Neutral or dissatisfied,0,Adult
12692,7876,Female,Disloyal customer,34,Business travel,Eco,910,2,2,2,4,5,2,5,5,4,4,4,2,4,5,0.0,0.0,Neutral or dissatisfied,0,Adult
12693,39847,Female,Loyal customer,44,Business travel,Eco,272,5,5,4,5,2,4,1,4,4,5,4,1,4,4,0.0,0.0,Satisfied,0,Middle Age
12694,40252,Female,Loyal customer,24,Business travel,Business,347,3,1,1,1,3,3,3,3,4,2,4,3,3,3,0.0,0.0,Neutral or dissatisfied,0,Young
12695,73333,Female,Loyal customer,53,Business travel,Business,1182,5,5,5,5,3,5,4,4,4,4,4,4,4,5,0.0,0.0,Satisfied,0,Middle Age
12696,122819,Male,Loyal customer,16,Personal travel,Eco,599,2,2,2,4,1,2,1,1,4,2,4,3,4,1,5.0,12.0,Neutral or dissatisfied,0,Young
12697,35253,Male,Loyal customer,47,Business travel,Eco,1035,4,3,3,3,5,4,5,5,3,3,4,2,4,5,1.0,3.0,Neutral or dissatisfied,0,Middle Age
12698,33992,Female,Loyal customer,25,Business travel,Business,1598,4,4,4,4,5,5,5,5,3,5,5,3,5,5,0.0,0.0,Satisfied,0,Young
12699,12042,Male,Disloyal customer,34,Business travel,Eco,376,2,0,2,5,3,2,1,3,5,2,2,4,5,3,0.0,0.0,Neutral or dissatisfied,0,Adult
12700,6026,Female,Disloyal customer,27,Business travel,Business,691,0,0,0,4,3,0,3,3,3,4,5,5,4,3,0.0,0.0,Satisfied,0,Adult
12701,100983,Male,Loyal customer,32,Personal travel,Eco,1524,1,5,1,3,5,1,5,5,3,4,3,4,1,5,24.0,0.0,Neutral or dissatisfied,1,Adult
12702,107252,Female,Disloyal customer,58,Business travel,Business,307,3,3,3,4,5,3,5,5,4,5,5,5,5,5,30.0,32.5,Neutral or dissatisfied,1,Middle Age
12703,115234,Male,Disloyal customer,45,Business travel,Eco,390,1,2,1,3,1,1,1,1,4,5,3,4,3,1,0.0,0.0,Neutral or dissatisfied,0,Middle Age
12704,45686,Male,Loyal customer,30,Business travel,Business,826,2,2,2,2,4,4,4,4,2,2,2,4,3,4,4.0,0.0,Satisfied,0,Adult
12705,104596,Male,Loyal customer,16,Personal travel,Eco,369,2,3,2,4,4,2,4,4,1,5,4,1,4,4,6.0,4.0,Neutral or dissatisfied,0,Young
12706,78897,Female,Loyal customer,22,Business travel,Business,1727,1,1,1,1,1,1,1,1,1,4,2,2,4,1,9.0,32.5,Neutral or dissatisfied,0,Young
12707,83298,Female,Loyal customer,23,Business travel,Business,1956,3,4,3,3,4,4,4,4,3,2,3,3,5,4,1.0,25.0,Satisfied,0,Young
12708,112554,Female,Loyal customer,50,Business travel,Eco plus,846,2,3,5,5,2,3,4,3,3,2,3,3,3,4,24.0,11.0,Neutral or dissatisfied,1,Middle Age
12709,16222,Male,Loyal customer,58,Personal travel,Business,266,3,0,3,2,3,5,4,2,2,3,2,4,2,4,0.0,0.0,Neutral or dissatisfied,0,Middle Age
12710,84091,Female,Loyal customer,70,Personal travel,Eco,932,2,5,2,5,3,5,5,2,2,2,3,4,2,5,2.0,11.0,Neutral or dissatisfied,0,Senior
12711,54592,Male,Disloyal customer,24,Business travel,Business,964,4,4,3,3,2,3,2,2,4,5,4,4,4,2,5.0,0.0,Satisfied,0,Young
12712,12621,Male,Loyal customer,57,Personal travel,Eco,802,1,5,1,3,2,1,2,2,2,3,4,4,2,2,0.0,0.0,Neutral or dissatisfied,0,Middle Age
12713,68955,Male,Loyal customer,60,Personal travel,Business,700,3,4,3,3,2,5,4,1,1,3,1,3,1,5,30.0,32.5,Neutral or dissatisfied,1,Middle Age
12714,87974,Female,Disloyal customer,32,Business travel,Business,545,2,2,2,4,4,2,4,4,5,2,5,5,4,4,10.0,9.0,Neutral or dissatisfied,0,Adult
12715,127288,Male,Loyal customer,55,Business travel,Business,2460,1,1,4,1,4,4,5,5,5,5,5,3,5,4,2.0,17.0,Satisfied,0,Middle Age
12716,21665,Male,Disloyal customer,30,Business travel,Eco,746,2,2,2,5,1,2,1,1,2,2,5,3,5,1,0.0,0.0,Neutral or dissatisfied,0,Adult
12717,13886,Female,Loyal customer,17,Personal travel,Eco,667,3,5,3,5,1,3,1,1,3,2,4,5,5,1,0.0,0.0,Neutral or dissatisfied,0,Young
12718,37095,Male,Disloyal customer,19,Business travel,Eco,1046,1,1,1,3,5,1,5,5,5,3,4,3,3,5,30.0,32.5,Neutral or dissatisfied,1,Young
12719,5601,Male,Loyal customer,30,Business travel,Business,3263,1,1,1,1,3,4,3,3,3,2,5,3,5,3,23.0,23.0,Satisfied,1,Adult
12720,16424,Female,Loyal customer,38,Business travel,Eco,529,5,2,2,2,5,5,5,5,1,4,5,5,3,5,0.0,0.0,Satisfied,0,Adult
12721,54237,Female,Loyal customer,45,Business travel,Business,1222,4,4,4,4,3,5,5,5,5,5,5,4,5,2,0.0,0.0,Satisfied,0,Middle Age
12722,103479,Male,Loyal customer,53,Business travel,Business,382,1,1,1,1,3,4,5,4,4,4,4,3,4,3,0.0,0.0,Satisfied,0,Middle Age
12723,76283,Male,Loyal customer,40,Personal travel,Eco,1927,2,5,2,2,1,2,1,1,4,3,5,4,5,1,21.0,8.0,Neutral or dissatisfied,1,Adult
12724,96566,Female,Loyal customer,54,Business travel,Business,333,1,1,1,1,2,5,5,4,4,4,4,3,4,4,0.0,1.0,Satisfied,0,Middle Age
12725,17913,Female,Loyal customer,24,Business travel,Business,2495,4,4,4,4,5,5,5,5,2,5,4,1,1,5,0.0,0.0,Satisfied,0,Young
12726,51923,Female,Loyal customer,14,Business travel,Eco plus,601,5,2,2,2,5,5,5,5,1,5,1,5,3,5,0.0,0.0,Satisfied,0,Young
12727,81424,Female,Loyal customer,52,Business travel,Eco,393,3,1,1,1,1,3,3,3,3,3,3,1,3,3,0.0,0.0,Neutral or dissatisfied,0,Middle Age
12728,64675,Male,Loyal customer,21,Business travel,Business,190,2,2,2,2,5,5,4,5,3,2,4,5,5,5,0.0,5.0,Satisfied,0,Young
12729,54816,Male,Loyal customer,32,Business travel,Eco,862,0,0,0,2,5,0,5,5,2,2,2,5,3,5,0.0,0.0,Satisfied,0,Adult
12730,62850,Male,Loyal customer,53,Personal travel,Business,2218,2,1,2,3,3,3,2,3,3,2,4,4,3,4,3.0,0.0,Neutral or dissatisfied,0,Middle Age
12731,92594,Female,Loyal customer,55,Business travel,Business,2342,2,2,2,2,4,3,5,5,5,5,5,3,5,5,6.0,0.0,Satisfied,0,Middle Age
12732,84292,Female,Disloyal customer,49,Business travel,Business,235,2,2,2,3,1,2,1,1,4,5,4,3,4,1,0.0,0.0,Satisfied,0,Middle Age
12733,102225,Male,Disloyal customer,64,Business travel,Business,258,3,4,4,3,1,3,1,1,4,5,5,5,5,1,15.0,0.0,Neutral or dissatisfied,0,Senior
12734,88183,Male,Loyal customer,53,Business travel,Business,444,1,1,1,1,2,2,2,5,3,5,5,2,5,2,30.0,32.5,Satisfied,1,Middle Age
12735,124195,Female,Loyal customer,48,Business travel,Business,2176,3,3,3,3,4,4,4,4,2,5,4,4,4,4,30.0,32.5,Satisfied,1,Middle Age
12736,71444,Female,Disloyal customer,52,Business travel,Business,867,4,4,4,3,3,4,3,3,5,5,5,5,5,3,0.0,0.0,Neutral or dissatisfied,0,Middle Age
12737,112695,Female,Disloyal customer,33,Business travel,Business,605,3,3,3,4,2,3,2,2,4,5,5,4,5,2,11.0,0.0,Neutral or dissatisfied,0,Adult
12738,56415,Female,Loyal customer,58,Business travel,Business,2091,3,3,4,3,5,5,4,4,4,4,4,5,4,3,30.0,32.5,Satisfied,1,Middle Age
12739,90694,Male,Loyal customer,23,Business travel,Business,581,4,4,5,4,4,4,4,4,5,5,4,4,5,4,0.0,14.0,Satisfied,0,Young
12740,3173,Female,Loyal customer,40,Business travel,Business,693,5,5,5,5,3,4,4,4,4,4,4,5,4,5,30.0,30.0,Satisfied,1,Adult
12741,82891,Female,Loyal customer,63,Personal travel,Eco,645,5,5,5,2,4,4,5,4,4,5,4,3,4,4,0.0,0.0,Satisfied,0,Senior
12742,69079,Female,Loyal customer,65,Personal travel,Eco,1389,4,5,4,2,5,5,5,4,4,4,4,4,4,4,8.0,0.0,Neutral or dissatisfied,0,Senior
12743,41148,Female,Loyal customer,46,Personal travel,Eco,140,4,4,4,5,5,1,2,4,4,4,4,3,4,4,30.0,32.5,Neutral or dissatisfied,1,Middle Age
12744,112430,Male,Loyal customer,44,Business travel,Business,1642,1,1,1,1,2,5,4,4,4,4,4,3,4,4,3.0,0.0,Satisfied,0,Middle Age
12745,67391,Male,Disloyal customer,18,Business travel,Eco,722,0,0,0,2,3,0,3,3,4,2,5,4,4,3,14.0,17.0,Satisfied,0,Young
12746,3898,Female,Loyal customer,50,Business travel,Business,213,1,5,3,3,3,2,1,1,1,1,1,3,1,1,0.0,2.0,Neutral or dissatisfied,0,Middle Age
12747,18446,Male,Loyal customer,41,Business travel,Business,2083,3,3,3,3,3,5,4,5,5,5,5,4,5,4,0.0,0.0,Satisfied,0,Middle Age
12748,12986,Female,Loyal customer,42,Business travel,Eco,374,4,3,3,3,1,3,1,4,4,4,4,2,4,2,30.0,32.5,Satisfied,1,Middle Age
12749,12226,Male,Loyal customer,21,Personal travel,Business,127,2,1,0,2,3,0,3,3,3,3,2,4,2,3,0.0,0.0,Neutral or dissatisfied,0,Young
12750,3750,Female,Disloyal customer,22,Business travel,Eco,431,1,1,1,1,1,1,1,1,3,2,1,3,2,1,0.0,0.0,Neutral or dissatisfied,0,Young
12751,86379,Female,Loyal customer,44,Business travel,Business,2616,4,4,4,4,4,5,4,5,5,5,5,3,5,3,5.0,3.0,Satisfied,0,Middle Age
12752,19985,Female,Loyal customer,66,Business travel,Business,3530,2,2,2,2,1,2,1,4,4,4,4,3,4,2,30.0,32.5,Satisfied,1,Senior
12753,74184,Female,Loyal customer,66,Personal travel,Eco,678,3,4,3,4,4,4,4,2,2,3,2,5,2,3,0.0,0.0,Neutral or dissatisfied,0,Senior
12754,115547,Female,Loyal customer,24,Business travel,Business,2751,3,4,4,4,3,3,3,3,2,5,3,1,3,3,0.0,0.0,Neutral or dissatisfied,0,Young
12755,108579,Male,Loyal customer,55,Business travel,Business,813,3,3,3,3,5,4,5,3,3,3,3,5,3,3,30.0,32.5,Satisfied,1,Middle Age
12756,14391,Female,Disloyal customer,22,Business travel,Eco,789,5,5,5,3,4,5,4,4,2,4,3,3,2,4,0.0,0.0,Satisfied,0,Young
12757,9063,Male,Disloyal customer,19,Business travel,Eco,108,2,1,2,4,4,2,4,4,2,5,4,2,4,4,30.0,32.5,Neutral or dissatisfied,1,Young
12758,23252,Male,Loyal customer,43,Business travel,Business,3782,1,1,1,1,3,3,3,4,4,4,4,1,4,1,0.0,0.0,Satisfied,0,Middle Age
12759,51889,Female,Loyal customer,50,Business travel,Eco,601,3,5,5,5,2,1,5,3,3,3,3,3,3,3,0.0,0.0,Satisfied,0,Middle Age
12760,47523,Female,Loyal customer,56,Personal travel,Eco,541,2,4,2,3,4,3,3,2,2,2,2,1,2,2,0.0,3.0,Neutral or dissatisfied,0,Middle Age
12761,43088,Male,Loyal customer,56,Personal travel,Eco,236,3,5,3,3,1,3,1,1,3,2,4,3,5,1,0.0,0.0,Neutral or dissatisfied,0,Middle Age
12762,47092,Female,Loyal customer,69,Personal travel,Eco,639,1,2,1,4,4,4,3,1,1,1,1,1,1,3,30.0,32.5,Neutral or dissatisfied,1,Senior
12763,103149,Female,Disloyal customer,32,Business travel,Business,272,2,1,1,1,1,1,1,1,4,3,5,4,5,1,2.0,0.0,Neutral or dissatisfied,0,Adult
12764,23862,Male,Loyal customer,11,Personal travel,Eco,552,1,4,1,1,2,1,2,2,4,5,4,5,3,2,0.0,0.0,Neutral or dissatisfied,0,Young
12765,118458,Female,Disloyal customer,43,Business travel,Business,370,2,2,2,4,3,2,3,3,4,3,4,5,4,3,26.0,32.0,Neutral or dissatisfied,1,Middle Age
12766,97373,Male,Loyal customer,66,Personal travel,Eco,347,2,4,2,3,4,2,4,4,4,4,5,5,5,4,30.0,32.5,Neutral or dissatisfied,1,Senior
12767,44105,Female,Disloyal customer,21,Business travel,Eco,257,3,3,3,4,2,3,2,2,4,4,3,2,3,2,0.0,0.0,Neutral or dissatisfied,0,Young
12768,7428,Male,Loyal customer,25,Business travel,Eco,552,1,3,3,3,1,1,3,1,3,2,4,1,4,1,14.0,10.0,Neutral or dissatisfied,0,Young
12769,95684,Female,Loyal customer,49,Personal travel,Business,181,2,4,2,1,5,4,5,5,5,2,5,4,5,3,10.0,1.0,Neutral or dissatisfied,0,Middle Age
12770,64662,Female,Loyal customer,53,Business travel,Business,247,0,0,0,4,2,4,5,2,2,2,2,5,2,3,0.0,0.0,Satisfied,0,Middle Age
12771,100209,Female,Loyal customer,41,Business travel,Business,2238,5,5,5,5,2,4,5,5,5,4,5,3,5,4,0.0,0.0,Satisfied,0,Middle Age
12772,79594,Female,Loyal customer,40,Business travel,Business,2406,5,5,5,5,2,5,5,4,4,4,4,3,4,4,0.0,0.0,Satisfied,0,Adult
12773,89356,Male,Loyal customer,10,Personal travel,Eco,1541,4,1,4,1,3,4,3,3,3,3,2,4,1,3,0.0,0.0,Satisfied,0,Young
12774,109119,Male,Loyal customer,49,Personal travel,Eco plus,849,2,3,2,1,1,2,1,1,5,5,5,4,4,1,0.0,0.0,Neutral or dissatisfied,0,Middle Age
12775,54887,Male,Loyal customer,54,Personal travel,Eco,862,2,1,2,3,1,2,1,1,4,3,3,2,2,1,5.0,0.0,Neutral or dissatisfied,0,Middle Age
12776,98627,Male,Loyal customer,66,Business travel,Eco,992,1,1,3,1,1,1,1,1,3,5,3,1,3,1,4.0,0.0,Neutral or dissatisfied,0,Senior
12777,42249,Female,Disloyal customer,39,Business travel,Business,817,3,3,3,3,4,3,4,4,4,3,3,2,4,4,0.0,0.0,Neutral or dissatisfied,0,Adult
12778,104516,Female,Loyal customer,52,Business travel,Eco,942,1,1,1,1,4,4,4,1,1,1,1,3,1,2,0.0,0.0,Neutral or dissatisfied,0,Middle Age
12779,107171,Female,Loyal customer,25,Business travel,Business,3177,3,5,5,5,3,4,3,3,2,2,4,4,4,3,30.0,27.0,Neutral or dissatisfied,1,Young
12780,48837,Female,Loyal customer,51,Personal travel,Business,190,2,1,0,3,3,4,3,1,1,0,1,3,1,4,13.0,14.0,Neutral or dissatisfied,0,Middle Age
12781,100674,Female,Loyal customer,36,Business travel,Eco,628,3,4,4,4,3,3,3,3,4,3,3,2,3,3,30.0,32.5,Neutral or dissatisfied,1,Adult
12782,100204,Male,Loyal customer,56,Business travel,Business,2702,3,3,3,3,4,4,4,4,4,5,4,4,4,5,0.0,0.0,Satisfied,0,Middle Age
12783,18979,Female,Loyal customer,24,Business travel,Business,2679,2,5,5,5,2,2,2,2,2,3,3,1,3,2,0.0,6.0,Neutral or dissatisfied,0,Young
12784,16925,Female,Loyal customer,32,Business travel,Business,1524,4,4,4,4,4,4,4,4,2,3,2,4,2,4,15.0,9.0,Satisfied,0,Adult
12785,94794,Female,Loyal customer,45,Business travel,Eco,562,3,3,3,3,3,4,3,3,3,3,3,3,3,1,12.0,0.0,Neutral or dissatisfied,0,Middle Age
12786,109410,Male,Loyal customer,28,Business travel,Business,2823,1,1,1,1,3,4,3,3,3,3,4,4,5,3,0.0,0.0,Satisfied,0,Adult
12787,67736,Male,Disloyal customer,36,Business travel,Eco,1465,3,2,2,2,1,3,1,1,2,2,1,4,2,1,0.0,0.0,Neutral or dissatisfied,0,Adult
12788,51273,Female,Disloyal customer,40,Business travel,Business,199,4,4,4,3,3,4,3,3,1,5,1,1,1,3,30.0,32.5,Neutral or dissatisfied,1,Adult
12789,48561,Male,Loyal customer,40,Personal travel,Eco,737,2,1,2,4,5,2,5,5,3,4,4,2,3,5,0.0,7.0,Neutral or dissatisfied,0,Adult
12790,74894,Female,Loyal customer,39,Business travel,Business,2475,1,1,3,1,5,5,4,4,4,4,4,5,4,5,0.0,0.0,Satisfied,0,Adult
12791,14963,Female,Loyal customer,32,Business travel,Business,3838,1,1,1,1,3,5,3,3,4,1,1,5,5,3,0.0,0.0,Satisfied,0,Adult
12792,38882,Female,Loyal customer,19,Business travel,Business,1784,5,5,3,5,4,4,4,4,4,3,3,2,5,4,0.0,2.0,Satisfied,0,Young
12793,129760,Male,Loyal customer,41,Business travel,Eco,308,1,4,4,4,1,1,1,1,2,4,3,3,3,1,0.0,0.0,Neutral or dissatisfied,0,Middle Age
12794,122554,Male,Loyal customer,12,Personal travel,Eco,500,0,5,0,1,2,0,2,2,5,2,4,5,5,2,0.0,0.0,Satisfied,0,Young
12795,3745,Female,Loyal customer,43,Personal travel,Eco,427,1,2,5,3,2,3,4,2,2,5,2,1,2,1,0.0,0.0,Neutral or dissatisfied,0,Middle Age
12796,39771,Female,Loyal customer,32,Business travel,Business,521,2,4,4,4,2,2,2,2,2,1,3,4,4,2,13.0,11.0,Neutral or dissatisfied,0,Adult
12797,60496,Female,Disloyal customer,27,Business travel,Business,862,2,2,2,3,3,2,3,3,4,5,5,4,5,3,10.0,2.0,Neutral or dissatisfied,0,Adult
12798,93512,Female,Loyal customer,42,Business travel,Eco plus,1107,3,3,3,3,5,4,4,3,3,3,3,2,3,4,0.0,0.0,Neutral or dissatisfied,0,Middle Age
12799,29096,Male,Loyal customer,44,Personal travel,Eco,1050,4,5,4,2,4,4,1,4,4,4,4,3,4,4,0.0,0.0,Neutral or dissatisfied,0,Middle Age
12800,27594,Male,Loyal customer,58,Personal travel,Eco,954,2,3,2,3,3,2,2,3,5,3,2,5,4,3,28.0,32.5,Neutral or dissatisfied,1,Middle Age
12801,20474,Male,Loyal customer,41,Personal travel,Eco plus,177,4,3,4,2,2,4,2,2,5,2,1,4,1,2,30.0,20.0,Neutral or dissatisfied,1,Middle Age
12802,111385,Male,Loyal customer,39,Business travel,Business,773,2,3,3,3,5,4,4,2,2,2,2,4,2,3,4.0,20.0,Neutral or dissatisfied,0,Adult
12803,85157,Male,Loyal customer,52,Business travel,Business,689,2,2,2,2,5,4,5,5,5,5,5,5,5,5,4.0,0.0,Satisfied,0,Middle Age
12804,14919,Male,Loyal customer,8,Personal travel,Eco,343,3,4,3,5,4,3,4,4,3,5,4,4,5,4,0.0,0.0,Neutral or dissatisfied,0,Young
12805,62219,Male,Loyal customer,59,Personal travel,Eco,2425,4,2,4,3,3,4,3,3,3,5,3,4,3,3,30.0,0.0,Neutral or dissatisfied,1,Middle Age
12806,22729,Female,Loyal customer,42,Business travel,Business,1968,5,5,5,5,4,5,2,5,5,5,3,1,5,3,0.0,0.0,Satisfied,0,Middle Age
