Id,Gender,Customer_type,Age,Type_of_travel,Class,Flight_distance,Inflight_wifi_service,Departure/arrival_time_convenient,Ease_of_online_booking,Gate_location,Food_and_drink,Online_boarding,Seat_comfort,Inflight_entertainment,On-board_service,Leg_room_service,Baggage_handling,Checkin_service,Inflight_service,Cleanliness,Departure_delay_in_minutes,Arrival_delay_in_minutes,Satisfaction,Is_delayed,Age_group
25762,Female,Loyal customer,65,Personal travel,Eco,356,1,5,1,2,3,5,5,1,1,1,1,4,1,4,0.0,0.0,Neutral or dissatisfied,0,Senior
39197,Male,Loyal customer,36,Personal travel,Eco,318,1,5,1,3,3,1,3,3,4,1,2,1,3,3,0.0,0.0,Neutral or dissatisfied,0,Adult
114596,Female,Loyal customer,38,Business travel,Business,3680,1,1,1,1,3,4,4,5,5,5,5,3,5,4,0.0,0.0,Satisfied,0,Adult
45634,Female,Disloyal customer,45,Business travel,Eco,113,2,0,2,3,1,2,1,1,2,4,1,3,5,1,0.0,27.0,Neutral or dissatisfied,0,Middle Age
88180,Female,Loyal customer,45,Business travel,Business,3550,1,1,1,1,4,5,5,4,4,4,4,5,4,4,1.0,0.0,Satisfied,0,Middle Age
19165,Female,Loyal customer,25,Business travel,Business,304,4,1,1,1,4,3,4,4,2,4,3,1,4,4,0.0,0.0,Neutral or dissatisfied,0,Young
62967,Female,Loyal customer,22,Business travel,Business,3246,5,5,5,5,4,4,4,4,3,4,5,5,4,4,0.0,0.0,Satisfied,0,Young
106253,Male,Loyal customer,41,Personal travel,Business,1500,0,4,0,2,3,4,5,5,5,4,1,5,5,3,0.0,2.0,Satisfied,0,Middle Age
77493,Male,Disloyal customer,14,Business travel,Eco,989,4,4,4,4,5,4,5,5,2,5,3,4,3,5,0.0,0.0,Neutral or dissatisfied,0,Young
54972,Male,Loyal customer,52,Business travel,Business,1334,1,1,1,1,3,4,5,4,4,5,4,3,4,5,7.0,8.0,Satisfied,0,Middle Age
83138,Male,Loyal customer,33,Personal travel,Eco,1127,4,5,4,2,3,4,3,3,5,2,4,4,5,3,0.0,0.0,Neutral or dissatisfied,0,Adult
15504,Male,Loyal customer,47,Personal travel,Eco,433,3,5,3,5,4,3,5,4,3,5,4,4,4,4,0.0,0.0,Neutral or dissatisfied,0,Middle Age
65125,Female,Loyal customer,39,Personal travel,Eco,190,4,2,4,3,5,4,5,5,1,2,3,3,3,5,30.0,32.5,Neutral or dissatisfied,1,Adult
71140,Male,Loyal customer,29,Business travel,Business,585,3,1,1,1,3,3,3,3,2,5,4,2,4,3,0.0,0.0,Neutral or dissatisfied,0,Adult
124437,Female,Disloyal customer,23,Business travel,Eco,1262,3,3,3,3,2,3,2,2,5,2,4,4,5,2,0.0,0.0,Neutral or dissatisfied,0,Young
101803,Female,Loyal customer,26,Business travel,Business,1521,3,4,4,4,3,3,3,3,4,5,3,2,4,3,30.0,23.0,Neutral or dissatisfied,1,Adult
71276,Male,Loyal customer,47,Personal travel,Eco,733,3,1,3,3,2,3,2,2,4,2,4,3,3,2,0.0,0.0,Neutral or dissatisfied,0,Middle Age
120016,Male,Loyal customer,7,Personal travel,Eco,328,3,2,3,4,4,3,4,4,4,1,3,4,3,4,0.0,0.0,Neutral or dissatisfied,0,Young
16551,Female,Loyal customer,39,Business travel,Business,2619,5,5,5,5,4,4,2,4,4,4,4,3,4,3,4.0,32.5,Satisfied,0,Adult
4959,Male,Loyal customer,46,Business travel,Eco,531,3,2,2,2,3,3,3,3,4,4,3,2,4,3,30.0,32.5,Neutral or dissatisfied,1,Middle Age
93326,Male,Loyal customer,56,Business travel,Business,1653,2,2,4,2,3,5,4,5,5,5,5,5,5,3,11.0,3.0,Satisfied,0,Middle Age
45057,Female,Loyal customer,58,Business travel,Eco,342,4,5,5,5,3,1,4,4,4,4,4,5,4,5,24.0,18.0,Satisfied,1,Middle Age
54186,Female,Loyal customer,10,Personal travel,Eco,1400,0,1,0,3,4,0,4,4,4,3,3,1,4,4,0.0,0.0,Satisfied,0,Young
123604,Female,Loyal customer,59,Personal travel,Eco,1773,2,3,2,4,2,3,4,2,2,2,2,2,2,1,23.0,3.0,Neutral or dissatisfied,1,Middle Age
6020,Female,Loyal customer,48,Business travel,Business,691,2,4,4,4,4,3,3,2,2,2,2,4,2,1,0.0,7.0,Neutral or dissatisfied,0,Middle Age
7131,Male,Loyal customer,50,Business travel,Business,1526,2,2,2,2,3,5,5,3,3,4,5,3,3,5,0.0,22.0,Satisfied,0,Middle Age
36456,Female,Loyal customer,34,Business travel,Business,3835,3,2,2,2,1,4,3,3,3,3,3,2,3,2,0.0,0.0,Neutral or dissatisfied,0,Adult
62361,Female,Loyal customer,65,Personal travel,Eco,1589,2,4,2,1,5,5,5,1,1,2,1,5,1,4,0.0,4.0,Neutral or dissatisfied,0,Senior
12328,Female,Loyal customer,30,Business travel,Eco,262,3,3,5,5,3,2,3,3,3,2,4,3,4,3,6.0,0.0,Neutral or dissatisfied,0,Adult
64490,Female,Disloyal customer,25,Business travel,Business,247,3,5,3,2,5,3,5,5,5,4,5,3,4,5,30.0,32.5,Neutral or dissatisfied,1,Young
607,Female,Disloyal customer,27,Business travel,Business,89,4,4,4,3,3,4,3,3,4,3,4,5,4,3,3.0,21.0,Satisfied,0,Adult
125815,Female,Disloyal customer,62,Business travel,Business,920,2,2,2,1,1,2,1,1,4,2,5,3,5,1,0.0,0.0,Neutral or dissatisfied,0,Senior
15334,Female,Loyal customer,8,Personal travel,Eco,646,4,3,4,4,1,4,1,1,2,2,2,1,5,1,0.0,0.0,Neutral or dissatisfied,0,Young
14084,Male,Disloyal customer,42,Business travel,Eco,425,2,1,2,3,1,2,1,1,1,2,3,3,4,1,0.0,0.0,Neutral or dissatisfied,0,Middle Age
74201,Female,Loyal customer,22,Business travel,Eco plus,641,1,5,4,5,1,1,3,1,3,2,3,2,4,1,9.0,0.0,Neutral or dissatisfied,0,Young
92110,Male,Loyal customer,44,Personal travel,Eco,1576,1,5,2,1,5,2,3,5,4,5,4,5,5,5,11.0,4.0,Neutral or dissatisfied,0,Middle Age
47496,Female,Loyal customer,18,Personal travel,Eco,599,4,4,4,5,5,4,5,5,1,3,4,3,4,5,30.0,32.5,Neutral or dissatisfied,1,Young
105497,Male,Loyal customer,58,Personal travel,Eco,516,2,5,2,1,2,2,2,4,2,5,4,2,5,2,30.0,32.5,Neutral or dissatisfied,1,Middle Age
26943,Female,Loyal customer,60,Business travel,Eco,2402,2,2,2,2,5,3,4,2,2,2,2,1,2,1,0.0,0.0,Neutral or dissatisfied,0,Middle Age
54176,Female,Loyal customer,80,Business travel,Business,3201,2,2,2,2,1,1,1,5,5,5,5,3,5,1,0.0,0.0,Satisfied,0,Senior
120507,Male,Loyal customer,33,Business travel,Eco plus,449,4,2,2,2,4,4,4,4,2,3,4,2,5,4,0.0,0.0,Satisfied,0,Adult
117615,Male,Loyal customer,50,Business travel,Business,2146,1,2,2,2,1,4,4,1,1,1,1,3,1,1,6.0,0.0,Neutral or dissatisfied,0,Middle Age
41855,Female,Disloyal customer,24,Business travel,Eco,483,3,4,3,4,5,3,3,5,1,1,3,2,3,5,0.0,0.0,Neutral or dissatisfied,0,Young
118416,Male,Loyal customer,46,Business travel,Business,2937,2,2,2,2,5,4,5,5,5,5,5,3,5,5,4.0,2.0,Satisfied,0,Middle Age
117264,Female,Loyal customer,49,Personal travel,Eco,621,2,4,2,1,2,4,5,4,4,2,4,3,4,5,0.0,0.0,Neutral or dissatisfied,0,Middle Age
32293,Male,Loyal customer,51,Business travel,Business,101,4,4,4,4,3,2,3,4,4,4,5,4,4,2,0.0,2.0,Satisfied,0,Middle Age
37473,Male,Loyal customer,44,Business travel,Business,972,4,4,4,4,5,4,5,5,5,5,5,1,5,3,0.0,0.0,Satisfied,0,Middle Age
25294,Male,Loyal customer,23,Personal travel,Eco,321,4,3,4,5,1,4,1,1,4,3,5,5,3,1,0.0,0.0,Neutral or dissatisfied,0,Young
53982,Female,Loyal customer,14,Personal travel,Eco plus,1117,3,4,3,1,4,3,4,4,5,4,5,4,5,4,30.0,26.0,Neutral or dissatisfied,1,Young
81140,Female,Loyal customer,42,Business travel,Eco plus,591,4,3,1,1,1,3,2,4,4,4,4,1,4,3,3.0,0.0,Satisfied,0,Middle Age
44082,Female,Loyal customer,38,Business travel,Eco plus,251,2,3,3,3,2,2,2,2,1,1,4,4,3,2,0.0,8.0,Neutral or dissatisfied,0,Adult
83278,Female,Loyal customer,16,Personal travel,Eco,1979,2,5,2,3,2,5,3,5,3,1,3,3,2,3,30.0,32.5,Neutral or dissatisfied,1,Young
33037,Female,Loyal customer,31,Personal travel,Eco,101,4,4,4,5,4,4,4,4,5,3,4,5,5,4,0.0,0.0,Satisfied,0,Adult
122386,Female,Loyal customer,20,Personal travel,Eco,529,4,4,4,1,2,4,2,2,5,5,4,5,4,2,0.0,0.0,Neutral or dissatisfied,0,Young
95401,Female,Loyal customer,15,Personal travel,Eco,192,1,5,1,2,5,1,2,5,5,2,4,5,5,5,5.0,2.0,Neutral or dissatisfied,0,Young
46178,Female,Loyal customer,27,Business travel,Eco plus,627,0,0,0,3,2,0,2,2,2,2,3,1,1,2,30.0,32.5,Satisfied,1,Adult
33137,Male,Loyal customer,12,Personal travel,Eco,101,5,4,5,5,3,5,3,3,5,5,5,4,4,3,0.0,0.0,Satisfied,0,Young
117306,Female,Loyal customer,85,Business travel,Business,325,1,1,1,1,4,4,4,5,5,4,5,4,5,4,0.0,0.0,Satisfied,0,Senior
44446,Male,Loyal customer,12,Personal travel,Eco plus,420,3,4,3,4,2,3,2,2,4,2,5,5,4,2,0.0,0.0,Neutral or dissatisfied,0,Young
26650,Male,Loyal customer,24,Business travel,Business,270,3,4,4,4,3,3,3,3,3,2,4,3,4,3,0.0,0.0,Neutral or dissatisfied,0,Young
52148,Female,Loyal customer,41,Business travel,Business,751,3,3,3,3,2,5,5,4,4,4,4,5,4,4,30.0,32.5,Satisfied,1,Middle Age
1572,Female,Disloyal customer,25,Business travel,Business,140,3,0,3,1,2,3,2,2,3,2,5,3,4,2,0.0,0.0,Neutral or dissatisfied,0,Young
97623,Female,Loyal customer,51,Business travel,Business,3712,4,4,4,4,3,5,4,4,4,4,4,5,4,4,16.0,0.0,Satisfied,1,Middle Age
40031,Male,Loyal customer,19,Personal travel,Eco,525,2,2,5,3,3,5,3,3,4,1,3,2,4,3,0.0,0.0,Neutral or dissatisfied,0,Young
126540,Female,Loyal customer,40,Business travel,Business,644,5,5,5,5,2,5,5,3,3,3,3,4,3,4,0.0,0.0,Satisfied,0,Adult
63907,Female,Loyal customer,60,Business travel,Business,792,3,3,3,3,4,5,3,3,3,4,3,3,3,3,0.0,0.0,Satisfied,0,Middle Age
46853,Female,Loyal customer,35,Business travel,Eco,844,3,3,3,3,3,3,3,3,1,3,3,5,4,3,10.0,1.0,Satisfied,0,Adult
6818,Male,Loyal customer,30,Personal travel,Eco,224,0,4,0,3,1,0,1,1,3,1,5,5,4,1,3.0,4.0,Satisfied,0,Adult
24058,Male,Loyal customer,17,Personal travel,Eco,427,1,4,5,3,3,5,3,3,2,4,3,3,4,3,11.0,6.0,Neutral or dissatisfied,0,Young
29547,Female,Loyal customer,43,Business travel,Eco,909,5,1,3,1,1,3,4,5,5,5,5,4,5,5,0.0,0.0,Satisfied,0,Middle Age
69106,Female,Loyal customer,47,Business travel,Eco plus,1389,3,2,2,2,4,4,3,3,3,3,3,2,3,4,0.0,0.0,Neutral or dissatisfied,0,Middle Age
59464,Female,Disloyal customer,20,Business travel,Eco,758,2,2,2,3,3,2,3,3,5,3,5,3,4,3,9.0,0.0,Neutral or dissatisfied,0,Young
106760,Male,Loyal customer,27,Personal travel,Eco,829,2,4,1,2,4,1,4,4,3,4,5,3,4,4,0.0,0.0,Neutral or dissatisfied,0,Adult
29715,Female,Disloyal customer,15,Business travel,Eco,2846,4,3,3,3,5,4,5,5,3,5,5,3,5,5,4.0,0.0,Satisfied,0,Young
122518,Female,Loyal customer,41,Business travel,Business,3226,5,4,5,5,2,4,5,5,5,5,5,3,5,3,0.0,0.0,Satisfied,0,Middle Age
127888,Male,Loyal customer,38,Business travel,Business,1671,5,5,3,5,3,5,5,3,3,3,3,5,3,3,3.0,0.0,Satisfied,0,Adult
107771,Female,Loyal customer,52,Business travel,Eco plus,405,2,4,1,4,1,3,4,3,3,2,3,1,3,4,30.0,32.5,Neutral or dissatisfied,1,Middle Age
78304,Male,Loyal customer,33,Personal travel,Eco,1598,2,5,2,4,1,2,1,1,5,3,5,3,4,1,0.0,2.0,Neutral or dissatisfied,0,Adult
18921,Male,Loyal customer,26,Personal travel,Eco,448,2,4,2,1,2,2,2,2,3,2,5,4,5,2,1.0,0.0,Neutral or dissatisfied,0,Adult
96144,Female,Loyal customer,55,Business travel,Business,3703,3,3,3,3,4,5,4,4,4,5,4,4,4,3,1.0,15.0,Satisfied,0,Middle Age
28514,Female,Loyal customer,34,Business travel,Business,2640,3,3,2,3,4,5,4,5,5,5,5,3,5,4,0.0,0.0,Satisfied,0,Adult
20194,Female,Loyal customer,7,Personal travel,Business,349,2,5,2,5,3,2,3,3,5,2,2,1,5,3,0.0,0.0,Neutral or dissatisfied,0,Young
6917,Female,Loyal customer,69,Personal travel,Eco,265,2,2,0,3,5,2,3,4,4,0,4,2,4,1,0.0,0.0,Neutral or dissatisfied,0,Senior
68224,Female,Disloyal customer,13,Business travel,Eco,631,5,0,5,3,4,5,4,4,3,5,4,4,4,4,0.0,0.0,Satisfied,0,Young
42667,Male,Loyal customer,39,Business travel,Business,2926,2,2,2,2,3,1,5,4,4,4,4,1,4,5,30.0,32.5,Satisfied,1,Adult
108110,Male,Loyal customer,45,Business travel,Business,2796,3,3,3,3,5,4,4,4,4,4,4,5,4,5,30.0,32.5,Satisfied,1,Middle Age
46986,Female,Loyal customer,52,Personal travel,Eco,666,3,4,3,3,3,5,4,1,1,3,5,5,1,3,7.0,25.0,Neutral or dissatisfied,0,Middle Age
52247,Female,Loyal customer,58,Business travel,Business,2395,3,2,2,2,3,3,4,3,3,3,3,4,3,3,0.0,0.0,Neutral or dissatisfied,0,Middle Age
14116,Male,Loyal customer,54,Business travel,Business,413,4,4,4,4,5,4,5,5,5,5,5,5,5,3,0.0,16.0,Satisfied,0,Middle Age
72181,Male,Disloyal customer,50,Business travel,Eco,594,2,2,2,3,1,2,1,1,4,2,4,3,3,1,0.0,0.0,Neutral or dissatisfied,0,Middle Age
85833,Female,Loyal customer,44,Personal travel,Eco,666,3,4,3,5,3,2,2,1,1,3,1,4,1,4,3.0,32.5,Neutral or dissatisfied,0,Middle Age
13117,Male,Loyal customer,34,Business travel,Business,1660,3,3,3,3,1,5,5,4,4,4,4,1,4,4,0.0,0.0,Satisfied,0,Adult
113676,Female,Loyal customer,42,Personal travel,Eco,386,2,5,2,5,4,2,3,2,2,2,2,5,2,4,0.0,1.0,Neutral or dissatisfied,0,Middle Age
86668,Male,Loyal customer,57,Personal travel,Eco,746,2,4,2,2,4,2,4,4,5,2,4,3,5,4,0.0,0.0,Neutral or dissatisfied,0,Middle Age
112842,Male,Loyal customer,44,Business travel,Business,3848,2,2,2,2,2,4,5,4,4,4,4,3,4,3,30.0,32.5,Satisfied,1,Middle Age
13420,Male,Disloyal customer,35,Business travel,Eco,409,2,0,2,3,5,2,5,5,1,2,3,4,5,5,0.0,27.0,Neutral or dissatisfied,0,Adult
119243,Female,Disloyal customer,39,Business travel,Business,290,3,3,3,3,2,3,2,2,5,3,5,4,4,2,0.0,0.0,Neutral or dissatisfied,0,Adult
93627,Female,Loyal customer,39,Business travel,Business,177,1,3,4,3,4,3,4,1,1,1,1,4,1,2,19.0,24.0,Neutral or dissatisfied,1,Adult
33876,Male,Loyal customer,37,Business travel,Eco,1105,5,5,3,5,5,5,5,5,5,2,5,1,2,5,4.0,1.0,Satisfied,0,Adult
7657,Male,Loyal customer,35,Business travel,Business,3723,2,2,2,2,5,4,4,3,3,3,3,4,3,5,26.0,11.0,Satisfied,1,Adult
48522,Female,Loyal customer,49,Business travel,Business,2860,2,2,2,2,4,2,4,4,4,4,4,2,4,4,0.0,0.0,Satisfied,0,Middle Age
2858,Female,Loyal customer,36,Business travel,Business,3655,2,1,2,2,3,4,3,2,2,2,2,1,2,2,0.0,0.0,Neutral or dissatisfied,0,Adult
54846,Male,Loyal customer,41,Business travel,Business,1900,3,2,3,3,2,4,5,5,5,5,5,5,5,4,11.0,14.0,Satisfied,0,Middle Age
7094,Female,Loyal customer,37,Business travel,Eco,157,4,1,5,5,4,4,4,4,4,3,2,1,3,4,0.0,0.0,Satisfied,0,Adult
75505,Female,Loyal customer,69,Personal travel,Eco plus,2585,2,5,2,5,3,4,4,3,3,2,3,5,3,5,0.0,0.0,Neutral or dissatisfied,0,Senior
58407,Female,Loyal customer,62,Business travel,Business,733,1,5,5,5,1,3,4,1,1,2,1,1,1,1,0.0,0.0,Neutral or dissatisfied,0,Senior
69765,Male,Loyal customer,63,Personal travel,Eco,1085,1,4,1,3,3,1,4,3,4,3,5,5,5,3,0.0,0.0,Neutral or dissatisfied,0,Senior
102421,Male,Loyal customer,23,Personal travel,Eco,197,2,4,2,4,1,2,1,1,1,2,4,1,3,1,1.0,0.0,Neutral or dissatisfied,0,Young
95066,Male,Loyal customer,17,Personal travel,Eco,239,2,4,2,1,4,2,4,4,4,5,4,3,1,4,0.0,0.0,Neutral or dissatisfied,0,Young
20821,Female,Disloyal customer,9,Business travel,Eco,508,5,3,5,5,5,5,5,5,2,3,1,3,2,5,0.0,0.0,Satisfied,0,Young
74580,Female,Disloyal customer,25,Business travel,Business,1431,4,5,4,3,5,4,5,5,3,2,4,5,4,5,0.0,0.0,Neutral or dissatisfied,0,Young
14188,Female,Disloyal customer,23,Business travel,Eco,620,4,5,4,4,3,4,3,3,2,1,4,5,3,3,0.0,0.0,Satisfied,0,Young
13458,Female,Loyal customer,21,Personal travel,Eco,409,3,4,3,1,3,3,3,3,1,1,4,2,3,3,30.0,32.5,Neutral or dissatisfied,1,Young
55597,Male,Loyal customer,45,Business travel,Business,404,5,5,5,5,3,4,5,4,4,4,4,5,4,4,0.0,0.0,Satisfied,0,Middle Age
49388,Male,Disloyal customer,36,Business travel,Eco,158,3,0,3,1,5,3,1,5,3,4,1,4,1,5,0.0,17.0,Neutral or dissatisfied,0,Adult
121117,Male,Loyal customer,52,Business travel,Business,2370,4,4,4,4,4,3,5,4,4,4,4,3,4,5,0.0,0.0,Satisfied,0,Middle Age
28287,Male,Loyal customer,39,Business travel,Business,3887,4,4,4,4,3,5,5,4,4,4,4,4,4,5,0.0,0.0,Satisfied,0,Adult
100760,Male,Loyal customer,37,Business travel,Business,1411,4,4,4,4,5,5,5,5,5,5,5,5,5,3,0.0,0.0,Satisfied,0,Adult
5330,Male,Loyal customer,31,Personal travel,Business,812,3,1,3,4,5,3,2,5,2,5,3,2,3,5,0.0,0.0,Neutral or dissatisfied,0,Adult
70494,Female,Loyal customer,42,Business travel,Eco,867,4,2,2,2,5,1,3,5,5,4,5,1,5,5,0.0,0.0,Satisfied,0,Middle Age
44300,Male,Disloyal customer,36,Business travel,Eco,1428,2,2,2,1,3,2,3,3,3,3,5,4,5,3,5.0,19.0,Neutral or dissatisfied,0,Adult
3692,Male,Loyal customer,37,Business travel,Business,2327,1,2,2,2,5,4,4,1,1,1,1,3,1,1,30.0,32.5,Neutral or dissatisfied,1,Adult
124747,Female,Disloyal customer,25,Business travel,Business,280,4,0,4,2,4,4,5,4,5,3,4,3,5,4,0.0,0.0,Satisfied,0,Young
119389,Female,Loyal customer,50,Business travel,Business,2994,2,5,2,2,5,5,5,4,4,4,4,3,4,5,8.0,15.0,Satisfied,0,Middle Age
7702,Male,Loyal customer,57,Personal travel,Eco,604,4,4,4,3,3,4,3,3,3,2,4,3,5,3,0.0,0.0,Neutral or dissatisfied,0,Middle Age
63419,Male,Loyal customer,24,Personal travel,Eco,337,3,5,5,4,5,5,5,5,3,5,4,5,5,5,0.0,0.0,Neutral or dissatisfied,0,Young
53663,Male,Loyal customer,51,Personal travel,Business,1208,3,3,3,3,3,3,1,3,3,3,2,3,3,3,0.0,0.0,Neutral or dissatisfied,0,Middle Age
39261,Male,Disloyal customer,29,Business travel,Eco,67,4,3,4,2,2,4,2,2,3,4,4,1,5,2,0.0,0.0,Neutral or dissatisfied,0,Adult
12292,Male,Loyal customer,38,Business travel,Eco,383,5,4,4,4,5,5,5,5,4,4,5,5,2,5,30.0,32.5,Satisfied,1,Adult
127681,Female,Loyal customer,55,Business travel,Business,1773,5,5,5,5,2,4,4,4,4,4,4,4,4,3,0.0,0.0,Satisfied,0,Middle Age
42693,Female,Loyal customer,9,Personal travel,Eco,516,2,4,2,4,2,2,2,2,5,3,4,3,4,2,0.0,12.0,Neutral or dissatisfied,0,Young
10632,Female,Loyal customer,50,Business travel,Business,140,2,2,2,2,4,5,4,5,5,5,5,3,5,3,0.0,0.0,Satisfied,0,Middle Age
1591,Male,Loyal customer,61,Personal travel,Eco,140,4,0,4,5,2,4,2,2,3,5,5,4,5,2,30.0,25.0,Neutral or dissatisfied,1,Senior
79306,Female,Loyal customer,34,Business travel,Business,2248,3,1,3,3,5,5,5,4,5,3,5,5,3,5,5.0,4.0,Satisfied,0,Adult
112402,Male,Disloyal customer,22,Business travel,Eco,850,3,2,2,4,3,2,3,3,4,2,4,5,4,3,30.0,32.5,Neutral or dissatisfied,1,Young
52481,Male,Loyal customer,33,Personal travel,Eco plus,451,5,4,5,4,4,5,4,4,4,3,4,4,3,4,0.0,0.0,Satisfied,0,Adult
100676,Female,Loyal customer,42,Business travel,Business,889,3,3,3,3,2,5,5,5,5,4,5,5,5,3,28.0,28.0,Satisfied,1,Middle Age
3394,Male,Disloyal customer,20,Business travel,Business,296,5,0,5,3,1,5,1,1,4,2,5,4,4,1,0.0,0.0,Satisfied,0,Young
49134,Female,Disloyal customer,21,Business travel,Eco,156,3,0,3,3,3,3,2,3,4,5,3,5,1,3,0.0,0.0,Neutral or dissatisfied,0,Young
68466,Female,Loyal customer,51,Business travel,Business,3906,1,1,1,1,2,5,4,3,3,4,3,4,3,5,0.0,0.0,Satisfied,0,Middle Age
40170,Male,Loyal customer,31,Business travel,Business,1533,4,4,4,4,5,5,5,5,5,5,1,2,3,5,0.0,0.0,Satisfied,0,Adult
118657,Female,Loyal customer,45,Business travel,Business,3951,3,5,5,5,5,3,2,3,3,3,3,1,3,3,17.0,24.0,Neutral or dissatisfied,1,Middle Age
28848,Male,Loyal customer,46,Business travel,Eco,987,2,5,5,5,3,2,3,3,3,5,4,5,3,3,0.0,0.0,Satisfied,0,Middle Age
75592,Female,Loyal customer,44,Business travel,Eco,337,4,1,1,1,2,1,1,4,4,4,4,5,4,3,22.0,22.0,Satisfied,1,Middle Age
119980,Male,Loyal customer,14,Personal travel,Eco,868,2,4,2,3,4,2,4,4,1,2,4,3,4,4,0.0,11.0,Neutral or dissatisfied,0,Young
20284,Female,Loyal customer,18,Personal travel,Eco,179,2,1,0,2,2,0,2,2,3,1,3,4,3,2,0.0,19.0,Neutral or dissatisfied,0,Young
47507,Female,Loyal customer,53,Personal travel,Eco,558,3,2,3,4,4,3,3,2,2,3,2,1,2,2,0.0,0.0,Neutral or dissatisfied,0,Middle Age
62206,Female,Loyal customer,42,Personal travel,Eco,2454,2,4,2,3,4,4,4,4,4,2,4,5,4,5,30.0,32.5,Neutral or dissatisfied,1,Middle Age
101920,Male,Loyal customer,9,Business travel,Eco plus,2039,2,2,2,2,2,2,3,2,4,1,3,3,3,2,7.0,0.0,Neutral or dissatisfied,0,Young
14921,Male,Loyal customer,53,Business travel,Eco plus,296,4,5,5,5,4,4,4,4,4,4,4,3,4,4,13.0,11.0,Satisfied,0,Middle Age
67398,Female,Disloyal customer,30,Business travel,Eco,769,1,1,1,3,4,1,4,4,1,3,4,3,3,4,30.0,32.5,Neutral or dissatisfied,1,Adult
103726,Female,Loyal customer,34,Personal travel,Eco,405,4,4,4,4,4,4,4,4,3,3,4,3,5,4,0.0,0.0,Neutral or dissatisfied,0,Adult
125772,Male,Loyal customer,39,Business travel,Business,2629,3,3,3,3,5,4,4,4,4,5,4,3,4,3,0.0,17.0,Satisfied,0,Adult
65187,Male,Loyal customer,18,Personal travel,Eco,282,4,4,4,3,1,4,1,1,4,5,4,4,4,1,0.0,0.0,Neutral or dissatisfied,0,Young
18615,Male,Loyal customer,7,Personal travel,Eco,201,2,4,2,2,2,2,2,2,1,1,2,5,2,2,0.0,0.0,Neutral or dissatisfied,0,Young
117089,Male,Loyal customer,60,Business travel,Eco,646,1,3,3,3,1,1,1,1,1,2,4,3,4,1,30.0,32.5,Neutral or dissatisfied,1,Middle Age
86030,Male,Loyal customer,19,Personal travel,Eco,432,4,5,4,1,2,4,2,2,4,5,4,2,5,2,0.0,0.0,Neutral or dissatisfied,0,Young
68919,Male,Loyal customer,29,Personal travel,Eco,936,5,5,5,3,2,5,2,2,2,1,1,4,4,2,0.0,0.0,Satisfied,0,Adult
112263,Female,Loyal customer,50,Business travel,Business,1447,4,4,4,4,2,5,5,4,4,4,4,3,4,5,30.0,32.5,Satisfied,1,Middle Age
116926,Female,Loyal customer,59,Business travel,Business,2597,2,1,1,1,4,2,2,2,2,2,2,2,2,2,30.0,24.0,Neutral or dissatisfied,1,Middle Age
73983,Female,Loyal customer,49,Business travel,Eco plus,2585,2,4,4,4,2,2,2,3,2,2,3,2,3,2,0.0,0.0,Neutral or dissatisfied,0,Middle Age
39012,Female,Loyal customer,38,Business travel,Eco,391,4,4,4,4,4,4,4,4,5,3,2,4,1,4,0.0,0.0,Satisfied,0,Adult
70682,Female,Loyal customer,49,Personal travel,Eco,447,2,5,1,1,4,1,4,5,5,1,5,4,5,4,0.0,0.0,Neutral or dissatisfied,0,Middle Age
23972,Male,Loyal customer,35,Business travel,Eco,596,1,4,4,4,1,1,1,1,4,1,4,4,4,1,0.0,0.0,Neutral or dissatisfied,0,Adult
120617,Male,Disloyal customer,27,Business travel,Business,280,5,5,5,2,4,5,4,4,3,2,4,5,4,4,30.0,32.5,Satisfied,1,Adult
8929,Male,Loyal customer,51,Business travel,Eco,984,2,1,1,1,2,2,2,2,2,5,2,3,3,2,7.0,0.0,Neutral or dissatisfied,0,Middle Age
53146,Male,Loyal customer,21,Personal travel,Eco,413,3,5,5,2,1,5,1,1,4,4,5,5,4,1,30.0,32.5,Neutral or dissatisfied,1,Young
120296,Male,Disloyal customer,23,Business travel,Eco,268,2,0,2,1,4,2,5,4,4,3,5,4,4,4,0.0,11.0,Neutral or dissatisfied,0,Young
104154,Male,Disloyal customer,58,Business travel,Business,349,1,1,1,4,4,1,2,4,2,2,3,2,3,4,0.0,0.0,Neutral or dissatisfied,0,Middle Age
38199,Female,Loyal customer,41,Business travel,Eco plus,1010,5,5,5,5,2,2,3,4,4,5,4,4,4,1,0.0,0.0,Satisfied,0,Middle Age
29234,Male,Loyal customer,41,Business travel,Eco,873,4,5,3,5,4,4,4,4,4,2,4,4,4,4,0.0,0.0,Satisfied,0,Middle Age
33492,Male,Loyal customer,50,Personal travel,Eco,2496,3,5,3,4,1,3,3,1,5,3,3,3,5,1,4.0,0.0,Neutral or dissatisfied,0,Middle Age
11942,Female,Loyal customer,9,Business travel,Eco,781,1,3,3,3,1,1,2,1,1,2,4,4,3,1,0.0,5.0,Neutral or dissatisfied,0,Young
48360,Male,Disloyal customer,23,Business travel,Eco,674,3,3,3,3,1,3,2,1,2,5,4,2,3,1,0.0,2.0,Neutral or dissatisfied,0,Young
74251,Female,Loyal customer,67,Business travel,Business,1709,2,4,4,4,1,2,4,2,2,2,2,1,2,3,0.0,0.0,Neutral or dissatisfied,0,Senior
